director_actor,info,introduce,name,pic_link,rank,rating_num,rating_score
导演: 李力持 Lik-Chi Lee   主演: 周星驰 Stephen Chow / 巩俐 Li Gong / 陈...,1993 / 中国香港 / 喜剧 爱情 古装,华太师是黄霑，吴镇宇四大才子之一。,唐伯虎点秋香,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2357915564.jpg,104,976793人评价,8.7
导演: 彼得·法雷里 Peter Farrelly   主演: 维果·莫腾森 Viggo Mortensen /...,2018 / 美国 中国大陆 / 剧情 喜剧 传记 音乐,去除成见，需要勇气。,绿皮书,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2549177902.jpg,59,1475139人评价,8.9
导演: 李安 Ang Lee   主演: 希斯·莱杰 Heath Ledger / 杰克·吉伦哈尔 Jake...,2005 / 美国 加拿大 / 剧情 爱情 同性 家庭,每个人心中都有一座断背山。,断背山,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2604889017.jpg,103,657705人评价,8.8
导演: 岩井俊二 Shunji Iwai   主演: 中山美穗 Miho Nakayama / 丰川悦司 Ets...,1995 / 日本 / 剧情 爱情,暗恋的极致。,情书,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2648230660.jpg,66,987951人评价,8.9
导演: 大森贵弘 Takahiro Omori   主演: 佐仓绫音 Ayane Sakura / 内山昂辉 K...,2011 / 日本 / 剧情 爱情 动画 奇幻,触不到的恋人。,萤火之森,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1675053073.jpg,130,481863人评价,8.9
导演: Seijirô Kôyama   主演: 山本圭 Kei Yamamoto / 井川比佐志 Hisa...,1987 / 日本 / 剧情,养狗三日，便会对你终其一生。,忠犬八公物语,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2603716224.jpg,176,176413人评价,9.2
导演: 理查德·林克莱特 Richard Linklater   主演: 伊桑·霍克 Ethan Hawke ...,2013 / 美国 希腊 / 剧情 爱情,所谓爱情，就是话唠一路，都不会心生腻烦，彼此嫌弃。,爱在午夜降临前,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2074715729.jpg,178,351005人评价,8.9
导演: 弗朗西斯·福特·科波拉 Francis Ford Coppola   主演: 阿尔·帕西诺 A...,1990 / 美国 / 剧情 犯罪,任何信念的力量，都无法改变命运。,教父3,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2169664351.jpg,133,334429人评价,9.0
导演: 邓肯·琼斯 Duncan Jones   主演: 杰克·吉伦哈尔 Jake Gyllenhaal / ...,2011 / 美国 加拿大 / 科幻 悬疑 惊悚,邓肯·琼斯继《月球》之后再度奉献出一部精彩绝伦的科幻佳作。,源代码,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p988260245.jpg,206,771689人评价,8.5
导演: 奉俊昊 Joon-ho Bong   主演: 宋康昊 Kang-ho Song / 李善均 Seon-gyun...,2019 / 韩国 / 剧情,,寄生虫,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2561439800.jpg,139,1256162人评价,8.8
导演: 黄建新 Jianxin Huang / 杨亚洲 Yazhou Yang   主演: 牛振华 Zhenhua N...,1994 / 中国大陆 中国香港 / 剧情,,背靠背，脸对脸,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2505048077.jpg,207,104881人评价,9.5
导演: 肯尼斯·罗纳根 Kenneth Lonergan   主演: 卡西·阿弗莱克 Casey Affle...,2016 / 美国 / 剧情 家庭,我们都有权利不与自己的过去和解。,海边的曼彻斯特,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2421855655.jpg,210,461784人评价,8.6
导演: 汉内斯·赫尔姆 Hannes Holm   主演: 罗夫·拉斯加德 Rolf Lassgård...,2015 / 瑞典 / 剧情,惠及一生的美丽。,一个叫欧维的男人决定去死,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2406624993.jpg,134,414343人评价,8.9
导演: 史蒂文·斯皮尔伯格 Steven Spielberg   主演: 海利·乔·奥斯蒙 Haley...,2001 / 美国 英国 / 剧情 科幻,对爱的执着，可以超越一切。,人工智能,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p792257137.jpg,208,406106人评价,8.7
导演: 让-皮埃尔·热内 Jean-Pierre Jeunet   主演: 奥黛丽·塔图 Audrey Tau...,2001 / 法国 德国 / 剧情 喜剧 爱情,法式小清新。 ,天使爱美丽,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2447590313.jpg,108,908757人评价,8.7
导演: 杨宇硕 Woo-seok Yang   主演: 宋康昊 Kang-ho Song / 金英爱 Yeong-ae...,2013 / 韩国 / 剧情,电影的现实意义大过电影本身。,辩护人,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2158166535.jpg,58,545557人评价,9.2
导演: 杨德昌 Edward Yang   主演: 吴念真 / 李凯莉 Kelly Lee / 金燕玲 Elai...,2000 / 中国台湾 日本 / 剧情 爱情 家庭,我们都曾经是一一。,一一,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2567845803.jpg,110,338194人评价,9.1
导演: 弗朗西斯·福特·科波拉 Francis Ford Coppola   主演: 阿尔·帕西诺 A...,1974 / 美国 / 剧情 犯罪,优雅的孤独。,教父2,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2194138787.jpg,56,496221人评价,9.2
导演: 亚当·艾略特 Adam Elliot   主演: 托妮·科莱特 Toni Collette / 菲利...,2009 / 澳大利亚 美国 / 剧情 喜剧 动画,你是我最好的朋友，你是我唯一的朋友 。,玛丽和马克思,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p488255145.jpg,131,397424人评价,8.9
导演: 达米恩·查泽雷 Damien Chazelle   主演: 迈尔斯·特勒 Miles Teller /...,2014 / 美国 / 剧情 音乐,这个世界从不善待努力的人，努力了也不一定会成功，但是知道自己在努力，就是活下去的动力。,爆裂鼓手,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2220776342.jpg,180,528074人评价,8.7
导演: 蒂姆·波顿 Tim Burton   主演: 伊万·麦克格雷格 Ewan McGregor / 阿...,2003 / 美国 / 剧情 家庭 奇幻 冒险,抱着梦想而活着的人是幸福的，怀抱梦想而死去的人是不朽的。,大鱼,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p692813374.jpg,135,526214人评价,8.8
导演: Roger Allers / 罗伯·明可夫 Rob Minkoff   主演: 乔纳森·泰勒·托马...,1994 / 美国 / 动画 冒险 歌舞,动物版《哈姆雷特》。,狮子王,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2277799019.jpg,60,762921人评价,9.1
导演: 黑泽明 Akira Kurosawa   主演: 三船敏郎 Toshirô Mifune / 京町子 ...,1950 / 日本 / 剧情 犯罪 悬疑,人生的N种可能性。,罗生门,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1598883511.jpg,213,285485人评价,8.8
导演: 泷田洋二郎 Yôjirô Takita   主演: 本木雅弘 Masahiro Motoki / ...,2008 / 日本 / 剧情,死可能是一道门，逝去并不是终结，而是超越，走向下一程。,入殓师,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2707581855.jpg,105,607897人评价,8.9
导演: 大卫·芬奇 David Fincher   主演: 爱德华·诺顿 Edward Norton / 布拉...,1999 / 美国 德国 意大利 / 剧情 动作 悬疑 惊悚,邪恶与平庸蛰伏于同一个母体，在特定的时间互相对峙。,搏击俱乐部,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1910926158.jpg,61,778728人评价,9.0
导演: M·奈特·沙马兰 M. Night Shyamalan   主演: 布鲁斯·威利斯 Bruce Wi...,1999 / 美国 / 剧情 悬疑 惊悚,深入内心的恐怖，出人意料的结局。,第六感,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2220184425.jpg,106,508004人评价,8.9
导演: 徐克 Hark Tsui   主演: 张曼玉 Maggie Cheung / 王祖贤 Joey Wang / ...,1993 / 中国香港 中国大陆 / 剧情 爱情 奇幻 古装,人生如此，浮生如斯。谁人言，花彼岸，此生情长意短。谁都是不懂爱的罢了。,青蛇,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2570901292.jpg,215,477702人评价,8.6
导演: 彼特·道格特 Pete Docter / 大卫·斯沃曼 David Silverman   主演: 约...,2001 / 美国 / 儿童 喜剧 动画 奇幻 冒险,不要给它起名字，起了名字就有感情了。,怪兽电力公司,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2513247938.jpg,132,606455人评价,8.8
导演: 理查德·林克莱特 Richard Linklater   主演: 伊桑·霍克 Ethan Hawke ...,1995 / 美国 奥地利 瑞士 / 剧情 爱情,缘分是个连绵词，最美不过一瞬。,爱在黎明破晓前,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2555762374.jpg,109,604491人评价,8.8
导演: 李安 Ang Lee   主演: 郎雄 Sihung Lung / 杨贵媚 Kuei-Mei Yang / 吴...,1994 / 中国台湾 美国 / 剧情 家庭,人生不能像做菜，把所有的料都准备好了才下锅。,饮食男女,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1910899751.jpg,62,558116人评价,9.2
导演: 李·昂克里奇 Lee Unkrich   主演: 汤姆·汉克斯 Tom Hanks / 蒂姆·艾...,2010 / 美国 / 喜剧 动画 奇幻 冒险,跨度十五年的欢乐与泪水。,玩具总动员3,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1283675359.jpg,136,466190人评价,8.9
导演: 李安 Ang Lee   主演: 梁朝伟 Tony Leung Chiu Wai / 汤唯 Wei Tang / ...,2007 / 中国台湾 中国大陆 美国 中国香港 / 剧情 爱情 情色,假戏真情，爱欲深海,色，戒,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p453716305.jpg,181,683297人评价,8.6
导演: 大卫·芬奇 David Fincher   主演: 凯特·布兰切特 Cate Blanchett / ...,2008 / 美国 / 剧情 爱情 奇幻,在时间之河里感受溺水之苦。,本杰明·巴顿奇事,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2192535722.jpg,64,904613人评价,9.0
导演: 今敏 Satoshi Kon   主演: 江守彻 Toru Emori / 梅垣义明 Yoshiaki Ume...,2003 / 日本 / 剧情 喜剧 动画,,东京教父,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p456703618.jpg,211,189225人评价,9.0
导演: 王家卫 Kar Wai Wong   主演: 林青霞 Brigitte Lin / 金城武 Takeshi K...,1994 / 中国香港 / 剧情 爱情,寂寞没有期限。,重庆森林,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p792381411.jpg,111,734144人评价,8.8
导演: 弗洛里安·亨克尔·冯·多纳斯马尔克 Florian Henckel von Donnersmarck  &n...,2006 / 德国 / 剧情 悬疑,别样人生。,窃听风暴,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1808872109.jpg,65,516528人评价,9.2
导演: 是枝裕和 Hirokazu Koreeda   主演: 中川雅也 Lily Franky / 安藤樱 Sa...,2018 / 日本 / 剧情 犯罪 家庭,我们组成了家。,小偷家族,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2530599636.jpg,182,756551人评价,8.7
导演: 森淳一 Junichi Mori   主演: 桥本爱 Ai Hashimoto / 三浦贵大 Takahir...,2014 / 日本 / 剧情,那些静得只能听见呼吸的日子里，你明白孤独即生活。,小森林 夏秋篇,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2564498893.jpg,114,390500人评价,9.0
导演: 瑞奇·莫尔 Rich Moore   主演: 约翰·C·赖利 John C. Reilly / 萨拉...,2012 / 美国 / 喜剧 动画 奇幻 冒险,迪士尼和皮克斯拿错剧本的产物。,无敌破坏王,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1735642656.jpg,185,489206人评价,8.7
导演: 乔·怀特 Joe Wright   主演: 凯拉·奈特莉 Keira Knightley / 马修·...,2005 / 法国 英国 美国 / 剧情 爱情,爱是摈弃傲慢与偏见之后的曙光。,傲慢与偏见,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2016401659.jpg,138,722487人评价,8.7
导演: 王家卫 Kar Wai Wong   主演: 张国荣 Leslie Cheung / 林青霞 Brigitte...,1994 / 中国香港 中国台湾 / 剧情 动作 爱情 武侠 古装,电影诗。,东邪西毒,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1982176012.jpg,186,533655人评价,8.6
导演: 托德·菲利普斯 Todd Phillips   主演: 杰昆·菲尼克斯 Joaquin Phoeni...,2019 / 美国 加拿大 / 剧情 犯罪 惊悚,,小丑,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2567198874.jpg,212,919930人评价,8.7
导演: 宁浩 Hao Ning   主演: 郭涛 Tao Guo / 刘桦 Hua Liu / 连晋 Teddy Lin,2006 / 中国大陆 中国香港 / 喜剧 犯罪,中国版《两杆大烟枪》。,疯狂的石头,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p712241453.jpg,187,744520人评价,8.5
导演: 皮艾尔·柯芬 Pierre Coffin / 克里斯·雷纳德 Chris Renaud   主演: ...,2010 / 美国 法国 / 喜剧 动画 冒险,Mr. I Don't Care其实也有Care的时候。,神偷奶爸,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p792776858.jpg,140,874316人评价,8.6
导演: 延尚昊 Sang-ho Yeon   主演: 孔侑 Yoo Gong / 郑有美 Yu-mi Jung / 马...,2016 / 韩国 / 动作 惊悚 灾难,揭露人性的丧尸题材力作。,釜山行,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2360940399.jpg,141,1091696人评价,8.6
导演: 詹姆斯·卡梅隆 James Cameron   主演: 阿诺·施瓦辛格 Arnold Schwarz...,1991 / 美国 法国 / 动作 科幻,少见的超越首部的续集，动作片中的经典。,终结者2：审判日,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1910909085.jpg,214,313775人评价,8.8
导演: 藤森雅也 Masaya Fujimori   主演: 山口胜平 Kappei Yamaguchi / 爱河...,2010 / 日本 / 剧情 动画 儿童,感情不分食草或者食肉。,你看起来好像很好吃,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p709670262.jpg,190,306763人评价,8.9
导演: 姜炯哲 Hyeong-Cheol Kang   主演: 沈恩京 Eun-kyung Shim / 闵孝琳 Hy...,2011 / 韩国 / 剧情 喜剧,再多各自牛逼的时光，也比不上一起傻逼的岁月。 ,阳光姐妹淘,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1374786017.jpg,142,557337人评价,8.8
导演: 中岛哲也 Tetsuya Nakashima   主演: 松隆子 Takako Matsu / 冈田将生 ...,2010 / 日本 / 剧情 悬疑,没有一人完全善，也没有一人完全恶。,告白,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p689520756.jpg,137,627389人评价,8.8
导演: 刘镇伟 Jeffrey Lau   主演: 梁朝伟 Tony Leung Chiu Wai / 林青霞 Bri...,1993 / 中国香港 / 喜剧 奇幻 武侠 古装,百看不厌。 ,射雕英雄传之东成西就,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2609063925.jpg,143,583906人评价,8.7
导演: 布莱恩·辛格 Bryan Singer   主演: 拉米·马雷克 Rami Malek / 本·哈...,2018 / 英国 美国 / 剧情 传记 同性 音乐,,波西米亚狂想曲,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2549558913.jpg,217,546277人评价,8.6
导演: 卡洛斯·沙尔丹哈 Carlos Saldanha / 克里斯·韦奇 Chris Wedge   主演...,2002 / 美国 / 喜剧 动画 冒险,松鼠才是角儿。,冰川时代,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1910895719.jpg,188,564790人评价,8.6
导演: 乔治·米勒 George Miller   主演: 汤姆·哈迪 Tom Hardy / 查理兹·塞...,2015 / 澳大利亚 美国 / 动作 科幻 冒险,“多么美好的一天！”轰轰轰砰咚，啪哒哒哒轰隆隆，磅~,疯狂的麦克斯4：狂暴之路,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2236181653.jpg,219,481416人评价,8.6
导演: 宫崎骏 Hayao Miyazaki   主演: 松田洋治 Yôji Matsuda / 石田百合...,1997 / 日本 / 动画 奇幻 冒险,人与自然的战争史诗。,幽灵公主,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1613191025.jpg,112,482256人评价,8.9
导演: 斯蒂芬·卓博斯基 Stephen Chbosky   主演: 雅各布·特伦布莱 Jacob Tr...,2017 / 美国 中国香港 / 剧情 儿童 家庭,世界不完美，爱会有奇迹。,奇迹男孩,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2507709428.jpg,216,515277人评价,8.6
导演: 马克·赫尔曼 Mark Herman   主演: 阿萨·巴特菲尔德 Asa Butterfield ...,2008 / 英国 美国 / 剧情 战争,尽管有些不切实际的幻想，这部电影依旧是一部感人肺腑的佳作。,穿条纹睡衣的男孩,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1473670352.jpg,67,500564人评价,9.2
导演: 克里斯托弗·诺兰 Christopher Nolan   主演: 克里斯蒂安·贝尔 Christ...,2012 / 美国 英国 / 剧情 动作 科幻 犯罪 惊悚,诺兰就是保证。,蝙蝠侠：黑暗骑士崛起,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1706428744.jpg,113,660641人评价,8.8
导演: 郭柯 Ke Guo   主演:,2015 / 中国大陆 / 纪录片,有一些东西不应该被遗忘。,二十二,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2457609817.jpg,218,274071人评价,8.7
导演: 今敏 Satoshi Kon   主演: 岩男润子 Junko Iwao / 松本梨香 Rica Matsu...,1997 / 日本 / 动画 奇幻 惊悚,好的剧本是，就算你猜到了结局也猜不到全部。,未麻的部屋,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1351050722.jpg,144,285907人评价,9.0
导演: 姜文 Wen Jiang   主演: 夏雨 Yu Xia / 宁静 Jing Ning / 陶虹 Hong Tao,1994 / 中国大陆 中国香港 / 剧情 爱情,一场华丽的意淫。,阳光灿烂的日子,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2564685215.jpg,115,564496人评价,8.8
导演: 李惠民 Raymond Lee   主演: 张曼玉 Maggie Cheung / 林青霞 Brigitte ...,1992 / 中国香港 中国大陆 / 动作 爱情 武侠 古装,嬉笑怒骂，调风动月。,新龙门客栈,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1421018669.jpg,221,404180人评价,8.7
导演: 唐·霍尔 Don Hall / 克里斯·威廉姆斯 Chris Williams   主演: 斯科特...,2014 / 美国 / 喜剧 动作 科幻 动画 冒险,Balalala~~~,超能陆战队,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2614500883.jpg,117,924516人评价,8.7
导演: Guy Ritchie   主演: Jason Flemyng / Dexter Fletcher / Nick Moran,1998 / 英国 / 剧情 喜剧 犯罪,4个臭皮匠顶个诸葛亮，盖·里奇果然不是盖的。,两杆大烟枪,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p792443418.jpg,68,550354人评价,9.1
导演: 北野武 Takeshi Kitano   主演: 北野武 Takeshi Kitano / 关口雄介 Yus...,1999 / 日本 / 剧情 喜剧,从没见过那么流氓的温柔，从没见过那么温柔的流氓。,菊次郎的夏天,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2620392435.jpg,116,539842人评价,8.9
导演: 是枝裕和 Hirokazu Koreeda   主演: 柳乐优弥 Yûya Yagira / 北浦爱...,2004 / 日本 / 剧情,我的平常生活就是他人的幸福。,无人知晓,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p661160053.jpg,119,286207人评价,9.1
导演: 斯坦利·多南 Stanley Donen / 吉恩·凯利 Gene Kelly   主演: 吉恩·...,1952 / 美国 / 喜剧 歌舞 爱情,骨灰级歌舞片。,雨中曲,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1612355875.jpg,189,197600人评价,9.1
导演: 朱塞佩·托纳多雷 Giuseppe Tornatore   主演: 莫妮卡·贝鲁奇 Monica ...,2000 / 意大利 美国 / 剧情 战争 情色,美丽无罪。,西西里的美丽传说,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2441988159.jpg,69,895196人评价,8.9
导演: 巴瑞·莱文森 Barry Levinson   主演: 达斯汀·霍夫曼 Dustin Hoffman ...,1988 / 美国 / 剧情,生活在自己的世界里，也可以让周围的人显得可笑和渺小。,雨人,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2353324612.jpg,195,374099人评价,8.7
导演: 达伦·阿罗诺夫斯基 Darren Aronofsky   主演: 娜塔莉·波特曼 Natalie...,2010 / 美国 / 剧情 惊悚,黑暗之美。,黑天鹅,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2549648344.jpg,191,736323人评价,8.6
导演: 宫崎骏 Hayao Miyazaki   主演: 高山南 Minami Takayama / 佐久间玲 Re...,1989 / 日本 / 动画 奇幻 冒险,宫崎骏的电影总让人感觉世界是美好的，阳光明媚的。,魔女宅急便,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p456676352.jpg,196,418238人评价,8.7
导演: 罗伯特·怀斯 Robert Wise   主演: 朱莉·安德鲁斯 Julie Andrews / 克...,1965 / 美国 / 剧情 传记 爱情 歌舞,用音乐化解仇恨，让歌声串起美好。,音乐之声,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p453788577.jpg,72,549213人评价,9.1
导演: 伦尼·阿伯拉罕森 Lenny Abrahamson   主演: 布丽·拉尔森 Brie Larson...,2015 / 爱尔兰 加拿大 英国 美国 / 剧情 家庭,被偷走的岁月，被伤害的生命，被禁锢的灵魂，终将被希望和善意救赎。,房间,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2259715855.jpg,220,347434人评价,8.8
导演: 爱德华·兹威克 Edward Zwick   主演: 莱昂纳多·迪卡普里奥 Leonardo ...,2006 / 美国 德国 英国 / 剧情 惊悚 冒险,每个美丽事物背后都是滴血的现实。,血钻,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1244017073.jpg,223,345417人评价,8.7
导演: 奥里奥尔·保罗 Oriol Paulo   主演: 马里奥·卡萨斯 Mario Casas / 阿...,2016 / 西班牙 / 剧情 犯罪 悬疑 惊悚,你以为你以为的就是你以为的。,看不见的客人,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2498971355.jpg,70,1142178人评价,8.8
导演: 昆汀·塔伦蒂诺 Quentin Tarantino   主演: 杰米·福克斯 Jamie Foxx /...,2012 / 美国 / 剧情 动作 西部 冒险,热血沸腾，那个低俗、性感的无耻混蛋又来了。,被解救的姜戈,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1800813767.jpg,145,555898人评价,8.8
导演: 詹姆斯·卡梅隆 James Cameron   主演: 萨姆·沃辛顿 Sam Worthington ...,2009 / 美国 / 动作 科幻 冒险,绝对意义上的美轮美奂。,阿凡达,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2634997853.jpg,75,1272188人评价,8.8
导演: 史蒂文·斯皮尔伯格 Steven Spielberg   主演: 汤姆·汉克斯 Tom Hanks...,1998 / 美国 / 剧情 战争,美利坚精神输出大片No1.,拯救大兵瑞恩,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1014542496.jpg,71,593525人评价,9.1
导演: 金秉祐 Byeong-woo Kim   主演: 河正宇 Jung-woo Ha / 李璟荣 Kyeong-y...,2013 / 韩国 / 剧情 犯罪 悬疑,恐怖分子的“秋菊打官司”。,恐怖直播,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2054744538.jpg,146,597436人评价,8.7
导演: 王树忱 Shuchen Wang / 严定宪 Dingxian Yan   主演: 梁正晖 Zhenghui ...,1979 / 中国大陆 / 冒险 动画 奇幻,想你时你在闹海。,哪吒闹海,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2532803206.jpg,147,233835人评价,9.1
导演: 梅尔·吉布森 Mel Gibson   主演: 安德鲁·加菲尔德 Andrew Garfield /...,2016 / 澳大利亚 美国 / 剧情 传记 历史 战争,优秀的战争片不会美化战场，不会粉饰死亡，不会矮化敌人，不会无视常识，最重要的，不会宣扬战争。,血战钢锯岭,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2398141939.jpg,150,726921人评价,8.7
导演: 克林特·伊斯特伍德 Clint Eastwood   主演: 凯文·科斯特纳 Kevin Cos...,1993 / 美国 / 剧情 犯罪,坏人的好总是比好人的好来得更感人。,完美的世界,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2190556408.jpg,118,280600人评价,9.1
导演: 杰茜·尼尔森 Jessie Nelson   主演: Sean Penn / Dakota Fanning / Mi...,2001 / 美国 / 剧情 家庭,爱并不需要智商 。,我是山姆,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p652417775.jpg,148,306324人评价,9.0
导演: 迈克·内威尔 Mike Newell   主演: 丹尼尔·雷德克里夫 Daniel Radclif...,2005 / 英国 美国 / 悬疑 奇幻 冒险,,哈利·波特与火焰杯,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p735391084.jpg,149,574419人评价,8.7
导演: 理查德·林克莱特 Richard Linklater   主演: 伊桑·霍克 Ethan Hawke ...,2004 / 美国 法国 / 剧情 爱情,九年后的重逢是世俗和责任的交叠，没了悸动和青涩，沧桑而温暖。,爱在日落黄昏时,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2561542458.jpg,120,498450人评价,8.9
导演: 森淳一 Junichi Mori   主演: 桥本爱 Ai Hashimoto / 三浦贵大 Takahir...,2015 / 日本 / 剧情,尊敬他人，尊敬你生活的这片土地，明白孤独是人生的常态。,小森林 冬春篇,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2215147728.jpg,122,349110人评价,9.0
导演: 大卫·芬奇 David Fincher   主演: 本·阿弗莱克 Ben Affleck / 罗莎蒙...,2014 / 美国 / 剧情 犯罪 悬疑 惊悚,年度最佳date movie。,消失的爱人,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2221768894.jpg,121,846499人评价,8.7
导演: 罗伯·莱纳 Rob Reiner   主演: 杰克·尼科尔森 Jack Nicholson / 摩根...,2007 / 美国 / 冒险 喜剧 剧情,用剩余不多的时间，去燃烧整个生命。,遗愿清单,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1481879628.jpg,198,399574人评价,8.7
导演: 克里斯托弗·史密斯 Christopher Smith   主演: 梅利莎·乔治 Melissa ...,2009 / 英国 澳大利亚 / 剧情 悬疑 惊悚,不要企图在重复中寻找已经失去的爱。,恐怖游轮,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p462470694.jpg,192,766250人评价,8.5
导演: Quentin Tarantino   主演: 布拉德·皮特 Brad Pitt / 梅拉尼·罗兰 M...,2009 / 德国 美国 / 剧情 犯罪,昆汀同学越来越变态了，比北野武还杜琪峰。,无耻混蛋,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2575043939.jpg,222,433930人评价,8.6
导演: 谢添 Tian Xie   主演: 于是之 Shizhi Yu / 郑榕 Rong Zhen / 蓝天野 T...,1982(中国大陆) / 中国大陆 / 剧情 历史,,茶馆,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2528965424.jpg,193,104129人评价,9.5
导演: 茂文·勒鲁瓦 Mervyn LeRoy   主演: 费雯·丽 Vivien Leigh / 罗伯特·...,1940 / 美国 / 剧情 爱情 战争,中国式内在的美国电影。,魂断蓝桥,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2351134499.jpg,224,254292人评价,8.8
导演: 斯坦利·库布里克 Stanley Kubrick   主演: 凯尔·杜拉 Keir Dullea / ...,1968 / 英国 美国 / 科幻 惊悚 冒险,现代科幻电影的开山之作，最伟大导演的最伟大影片。,2001太空漫游,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2560717825.jpg,194,283527人评价,8.9
